271000000000+0i,-0.0002079607741307989-2.778396988803615e-07i,-0.00591806106312851-1.89997675440224e-05i
272000000000+0i,-0.0002087281570611709-2.788649376216176e-07i,-0.005939898926830093-1.906987738735828e-05i
273000000000+0i,-0.0002094955399915428-2.798901763628735e-07i,-0.005961736790531674-1.913998723069416e-05i
274000000000+0i,-0.0002102629229219148-2.809154151041295e-07i,-0.005983574654233255-1.921009707403004e-05i
275000000000+0i,-0.0002110303058522867-2.819406538453854e-07i,-0.006005412517934836-1.928020691736591e-05i
276000000000+0i,-0.0002117976887826587-2.829658925866413e-07i,-0.006027250381636417-1.935031676070179e-05i
277000000000+0i,-0.0002125650717130306-2.839911313278973e-07i,-0.006049088245337998-1.942042660403766e-05i
278000000000+0i,-0.0002133324546434025-2.850163700691532e-07i,-0.006070926109039578-1.949053644737353e-05i
279000000000+0i,-0.0002140998375737746-2.860416088104092e-07i,-0.00609276397274116-1.956064629070942e-05i
280000000000+0i,-0.0002148672205041465-2.870668475516651e-07i,-0.00611460183644274-1.963075613404529e-05i
281000000000+0i,-0.0002156346034345185-2.880920862929211e-07i,-0.006136439700144324-1.970086597738117e-05i
282000000000+0i,-0.0002164019863648904-2.891173250341771e-07i,-0.006158277563845904-1.977097582071704e-05i
283000000000+0i,-0.0002171693692952623-2.901425637754329e-07i,-0.006180115427547485-1.984108566405292e-05i
284000000000+0i,-0.0002179367522256342-2.911678025166889e-07i,-0.006201953291249067-1.991119550738879e-05i
285000000000+0i,-0.0002187041351560062-2.921930412579448e-07i,-0.006223791154950648-1.998130535072467e-05i
286000000000+0i,-0.0002194715180863782-2.932182799992008e-07i,-0.00624562901865223-2.005141519406054e-05i
287000000000+0i,-0.0002202389010167501-2.942435187404567e-07i,-0.006267466882353812-2.012152503739642e-05i
288000000000+0i,-0.0002210062839471221-2.952687574817127e-07i,-0.006289304746055393-2.01916348807323e-05i
289000000000+0i,-0.000221773666877494-2.962939962229686e-07i,-0.006311142609756973-2.026174472406817e-05i
290000000000+0i,-0.000222541049807866-2.973192349642246e-07i,-0.006332980473458555-2.033185456740405e-05i
291000000000+0i,-0.0002233084327382379-2.983444737054805e-07i,-0.006354818337160135-2.040196441073992e-05i
292000000000+0i,-0.0002240758156686099-2.993697124467365e-07i,-0.006376656200861716-2.04720742540758e-05i
293000000000+0i,-0.0002248431985989818-3.003949511879924e-07i,-0.006398494064563298-2.054218409741168e-05i
294000000000+0i,-0.0002256105815293538-3.014201899292485e-07i,-0.00642033192826488-2.061229394074756e-05i
295000000000+0i,-0.0002263779644597258-3.024454286705043e-07i,-0.00644216979196646-2.068240378408343e-05i
296000000000+0i,-0.0002271453473900977-3.034706674117603e-07i,-0.006464007655668042-2.075251362741931e-05i
297000000000+0i,-0.0002279127303204696-3.044959061530162e-07i,-0.006485845519369622-2.082262347075518e-05i
298000000000+0i,-0.0002286801132508417-3.055211448942723e-07i,-0.006507683383071205-2.089273331409106e-05i
299000000000+0i,-0.0002294474961812135-3.065463836355281e-07i,-0.006529521246772784-2.096284315742693e-05i
300000000000+0i,-0.0002302148791115854-3.07571622376784e-07i,-0.006551359110474365-2.103295300076281e-05i
301000000000+0i,-0.0002309822620419574-3.0859686111804e-07i,-0.006573196974175946-2.110306284409868e-05i
302000000000+0i,-0.0002317496449723294-3.09622099859296e-07i,-0.00659503483787753-2.117317268743457e-05i
303000000000+0i,-0.0002325170279027013-3.106473386005519e-07i,-0.006616872701579111-2.124328253077044e-05i
304000000000+0i,-0.0002332844108330733-3.116725773418078e-07i,-0.006638710565280691-2.131339237410631e-05i
305000000000+0i,-0.0002340517937634452-3.126978160830638e-07i,-0.006660548428982273-2.138350221744219e-05i
306000000000+0i,-0.0002348191766938172-3.137230548243198e-07i,-0.006682386292683854-2.145361206077807e-05i
307000000000+0i,-0.0002355865596241892-3.147482935655757e-07i,-0.006704224156385434-2.152372190411394e-05i
308000000000+0i,-0.0002363539425545611-3.157735323068317e-07i,-0.006726062020087016-2.159383174744982e-05i
309000000000+0i,-0.0002371213254849331-3.167987710480876e-07i,-0.006747899883788597-2.16639415907857e-05i
310000000000+0i,-0.000237888708415305-3.178240097893435e-07i,-0.006769737747490177-2.173405143412157e-05i
311000000000+0i,-0.000238656091345677-3.188492485305995e-07i,-0.006791575611191761-2.180416127745745e-05i
312000000000+0i,-0.0002394234742760489-3.198744872718554e-07i,-0.006813413474893341-2.187427112079332e-05i
313000000000+0i,-0.0002401908572064209-3.208997260131114e-07i,-0.006835251338594923-2.19443809641292e-05i
314000000000+0i,-0.0002409582401367928-3.219249647543674e-07i,-0.006857089202296504-2.201449080746507e-05i
315000000000+0i,-0.0002417256230671647-3.229502034956232e-07i,-0.006878927065998084-2.208460065080094e-05i
316000000000+0i,-0.0002424930059975367-3.239754422368792e-07i,-0.006900764929699666-2.215471049413683e-05i
317000000000+0i,-0.0002432603889279087-3.250006809781352e-07i,-0.006922602793401247-2.222482033747271e-05i
318000000000+0i,-0.0002440277718582806-3.26025919719391e-07i,-0.006944440657102828-2.229493018080858e-05i
319000000000+0i,-0.0002447951547886526-3.27051158460647e-07i,-0.006966278520804409-2.236504002414446e-05i
320000000000+0i,-0.0002455625377190245-3.28076397201903e-07i,-0.006988116384505991-2.243514986748033e-05i
321000000000+0i,-0.0002463299206493964-3.29101635943159e-07i,-0.007009954248207572-2.250525971081621e-05i
322000000000+0i,-0.0002470973035797685-3.30126874684415e-07i,-0.007031792111909154-2.257536955415208e-05i
323000000000+0i,-0.0002478646865101404-3.311521134256709e-07i,-0.007053629975610735-2.264547939748796e-05i
324000000000+0i,-0.0002486320694405124-3.321773521669268e-07i,-0.007075467839312315-2.271558924082383e-05i
325000000000+0i,-0.0002493994523708843-3.332025909081828e-07i,-0.007097305703013897-2.278569908415971e-05i
326000000000+0i,-0.0002501668353012562-3.342278296494386e-07i,-0.007119143566715477-2.285580892749559e-05i
327000000000+0i,-0.0002509342182316282-3.352530683906945e-07i,-0.007140981430417057-2.292591877083146e-05i
328000000000+0i,-0.0002517016011620001-3.362783071319506e-07i,-0.00716281929411864-2.299602861416734e-05i
329000000000+0i,-0.0002524689840923721-3.373035458732066e-07i,-0.007184657157820222-2.306613845750322e-05i
330000000000+0i,-0.000253236367022744-3.383287846144624e-07i,-0.007206495021521803-2.313624830083909e-05i
331000000000+0i,-0.000254003749953116-3.393540233557184e-07i,-0.007228332885223385-2.320635814417497e-05i
332000000000+0i,-0.0002547711328834879-3.403792620969743e-07i,-0.007250170748924966-2.327646798751084e-05i
333000000000+0i,-0.0002555385158138599-3.414045008382303e-07i,-0.007272008612626546-2.334657783084672e-05i
334000000000+0i,-0.0002563058987442318-3.424297395794862e-07i,-0.007293846476328128-2.34166876741826e-05i
335000000000+0i,-0.0002570732816746038-3.434549783207422e-07i,-0.007315684340029709-2.348679751751847e-05i
336000000000+0i,-0.0002578406646049758-3.444802170619982e-07i,-0.00733752220373129-2.355690736085435e-05i
337000000000+0i,-0.0002586080475353477-3.455054558032542e-07i,-0.007359360067432872-2.362701720419023e-05i
338000000000+0i,-0.0002593754304657197-3.4653069454451e-07i,-0.007381197931134452-2.36971270475261e-05i
339000000000+0i,-0.0002601428133960916-3.47555933285766e-07i,-0.007403035794836033-2.376723689086198e-05i
340000000000+0i,-0.0002609101963264636-3.485811720270219e-07i,-0.007424873658537615-2.383734673419785e-05i
341000000000+0i,-0.0002616775792568355-3.496064107682778e-07i,-0.007446711522239195-2.390745657753372e-05i
342000000000+0i,-0.0002624449621872074-3.506316495095338e-07i,-0.007468549385940777-2.39775664208696e-05i
343000000000+0i,-0.0002632123451175795-3.516568882507898e-07i,-0.00749038724964236-2.404767626420548e-05i
344000000000+0i,-0.0002639797280479514-3.526821269920457e-07i,-0.00751222511334394-2.411778610754136e-05i
345000000000+0i,-0.0002647471109783233-3.537073657333017e-07i,-0.007534062977045521-2.418789595087723e-05i
346000000000+0i,-0.0002655144939086953-3.547326044745576e-07i,-0.007555900840747101-2.425800579421311e-05i
347000000000+0i,-0.0002662818768390672-3.557578432158136e-07i,-0.007577738704448683-2.432811563754898e-05i
348000000000+0i,-0.0002670492597694391-3.567830819570695e-07i,-0.007599576568150264-2.439822548088485e-05i
349000000000+0i,-0.0002678166426998111-3.578083206983254e-07i,-0.007621414431851846-2.446833532422073e-05i
350000000000+0i,-0.0002685840256301831-3.588335594395814e-07i,-0.007643252295553429-2.453844516755661e-05i
351000000000+0i,-0.000269351408560555-3.598587981808374e-07i,-0.00766509015925501-2.460855501089249e-05i
352000000000+0i,-0.000270118791490927-3.608840369220933e-07i,-0.007686928022956591-2.467866485422836e-05i
353000000000+0i,-0.0002708861744212989-3.619092756633493e-07i,-0.007708765886658171-2.474877469756424e-05i
354000000000+0i,-0.0002716535573516709-3.629345144046052e-07i,-0.007730603750359752-2.481888454090011e-05i
355000000000+0i,-0.0002724209402820429-3.639597531458612e-07i,-0.007752441614061335-2.4888994384236e-05i
356000000000+0i,-0.0002731883232124148-3.649849918871171e-07i,-0.007774279477762914-2.495910422757187e-05i
357000000000+0i,-0.0002739557061427867-3.66010230628373e-07i,-0.007796117341464496-2.502921407090774e-05i
358000000000+0i,-0.0002747230890731587-3.670354693696289e-07i,-0.007817955205166077-2.509932391424362e-05i
359000000000+0i,-0.0002754904720035307-3.680607081108849e-07i,-0.007839793068867659-2.51694337575795e-05i
360000000000+0i,-0.0002762578549339026-3.690859468521409e-07i,-0.00786163093256924-2.523954360091537e-05i
361000000000+0i,-0.0002770252378642745-3.701111855933967e-07i,-0.007883468796270819-2.530965344425124e-05i
362000000000+0i,-0.0002777926207946465-3.711364243346528e-07i,-0.0079053066599724-2.537976328758712e-05i
363000000000+0i,-0.0002785600037250185-3.721616630759088e-07i,-0.007927144523673983-2.5449873130923e-05i
364000000000+0i,-0.0002793273866553904-3.731869018171647e-07i,-0.007948982387375564-2.551998297425888e-05i
365000000000+0i,-0.0002800947695857624-3.742121405584206e-07i,-0.007970820251077145-2.559009281759476e-05i
366000000000+0i,-0.0002808621525161343-3.752373792996765e-07i,-0.007992658114778726-2.566020266093063e-05i
367000000000+0i,-0.0002816295354465062-3.762626180409325e-07i,-0.008014495978480307-2.57303125042665e-05i
368000000000+0i,-0.0002823969183768782-3.772878567821884e-07i,-0.00803633384218189-2.580042234760238e-05i
369000000000+0i,-0.0002831643013072502-3.783130955234444e-07i,-0.008058171705883471-2.587053219093826e-05i
370000000000+0i,-0.0002839316842376221-3.793383342647004e-07i,-0.008080009569585052-2.594064203427413e-05i
371000000000+0i,-0.0002846990671679941-3.803635730059563e-07i,-0.008101847433286633-2.601075187761001e-05i
372000000000+0i,-0.000285466450098366-3.813888117472122e-07i,-0.008123685296988214-2.608086172094588e-05i
373000000000+0i,-0.0002862338330287379-3.824140504884682e-07i,-0.008145523160689795-2.615097156428176e-05i
374000000000+0i,-0.0002870012159591099-3.834392892297241e-07i,-0.008167361024391376-2.622108140761763e-05i
375000000000+0i,-0.0002877685988894818-3.8446452797098e-07i,-0.008189198888092955-2.629119125095351e-05i
376000000000+0i,-0.0002885359818198538-3.85489766712236e-07i,-0.008211036751794539-2.636130109428939e-05i
377000000000+0i,-0.0002893033647502258-3.865150054534921e-07i,-0.00823287461549612-2.643141093762527e-05i
378000000000+0i,-0.0002900707476805978-3.87540244194748e-07i,-0.008254712479197703-2.650152078096114e-05i
379000000000+0i,-0.0002908381306109697-3.885654829360039e-07i,-0.008276550342899282-2.657163062429701e-05i
380000000000+0i,-0.0002916055135413417-3.895907216772599e-07i,-0.008298388206600863-2.664174046763289e-05i
381000000000+0i,-0.0002923728964717136-3.906159604185157e-07i,-0.008320226070302446-2.671185031096877e-05i
382000000000+0i,-0.0002931402794020855-3.916411991597717e-07i,-0.008342063934004025-2.678196015430464e-05i
383000000000+0i,-0.0002939076623324574-3.926664379010276e-07i,-0.008363901797705606-2.685206999764051e-05i
384000000000+0i,-0.0002946750452628294-3.936916766422836e-07i,-0.008385739661407189-2.69221798409764e-05i
385000000000+0i,-0.0002954424281932015-3.947169153835396e-07i,-0.008407577525108772-2.699228968431228e-05i
386000000000+0i,-0.0002962098111235733-3.957421541247955e-07i,-0.008429415388810353-2.706239952764815e-05i
387000000000+0i,-0.0002969771940539453-3.967673928660515e-07i,-0.008451253252511934-2.713250937098403e-05i
388000000000+0i,-0.0002977445769843172-3.977926316073074e-07i,-0.008473091116213515-2.72026192143199e-05i
389000000000+0i,-0.0002985119599146892-3.988178703485633e-07i,-0.008494928979915094-2.727272905765577e-05i
390000000000+0i,-0.0002992793428450611-3.998431090898193e-07i,-0.008516766843616675-2.734283890099165e-05i
391000000000+0i,-0.0003000467257754331-4.008683478310752e-07i,-0.008538604707318256-2.741294874432752e-05i
392000000000+0i,-0.000300814108705805-4.018935865723312e-07i,-0.008560442571019837-2.74830585876634e-05i
393000000000+0i,-0.000301581491636177-4.029188253135871e-07i,-0.008582280434721418-2.755316843099928e-05i
394000000000+0i,-0.000302348874566549-4.039440640548431e-07i,-0.008604118298423001-2.762327827433516e-05i
395000000000+0i,-0.0003031162574969209-4.04969302796099e-07i,-0.008625956162124582-2.769338811767104e-05i
396000000000+0i,-0.0003038836404272929-4.05994541537355e-07i,-0.008647794025826164-2.776349796100691e-05i
397000000000+0i,-0.0003046510233576648-4.070197802786108e-07i,-0.008669631889527745-2.783360780434278e-05i
398000000000+0i,-0.0003054184062880368-4.080450190198668e-07i,-0.008691469753229326-2.790371764767866e-05i
399000000000+0i,-0.0003061857892184087-4.090702577611228e-07i,-0.008713307616930907-2.797382749101454e-05i
400000000000+0i,-0.0003069531721487806-4.100954965023788e-07i,-0.008735145480632488-2.804393733435042e-05i
401000000000+0i,-0.0003077205550791526-4.111207352436346e-07i,-0.008756983344334068-2.811404717768629e-05i
402000000000+0i,-0.0003084879380095246-4.121459739848907e-07i,-0.008778821208035652-2.818415702102217e-05i
403000000000+0i,-0.0003092553209398965-4.131712127261467e-07i,-0.008800659071737233-2.825426686435804e-05i
404000000000+0i,-0.0003100227038702685-4.141964514674025e-07i,-0.008822496935438812-2.832437670769392e-05i
405000000000+0i,-0.0003107900868006404-4.152216902086584e-07i,-0.008844334799140393-2.839448655102979e-05i
406000000000+0i,-0.0003115574697310124-4.162469289499145e-07i,-0.008866172662841976-2.846459639436567e-05i
407000000000+0i,-0.0003123248526613843-4.172721676911704e-07i,-0.008888010526543555-2.853470623770154e-05i
408000000000+0i,-0.0003130922355917563-4.182974064324264e-07i,-0.00890984839024514-2.860481608103743e-05i
409000000000+0i,-0.0003138596185221283-4.193226451736823e-07i,-0.008931686253946719-2.86749259243733e-05i
410000000000+0i,-0.0003146270014525002-4.203478839149382e-07i,-0.0089535241176483-2.874503576770917e-05i
411000000000+0i,-0.0003153943843828722-4.213731226561943e-07i,-0.008975361981349883-2.881514561104505e-05i
412000000000+0i,-0.0003161617673132441-4.223983613974502e-07i,-0.008997199845051464-2.888525545438093e-05i
413000000000+0i,-0.0003169291502436161-4.23423600138706e-07i,-0.009019037708753043-2.89553652977168e-05i
414000000000+0i,-0.000317696533173988-4.24448838879962e-07i,-0.009040875572454626-2.902547514105268e-05i
415000000000+0i,-0.00031846391610436-4.25474077621218e-07i,-0.009062713436156208-2.909558498438856e-05i
416000000000+0i,-0.0003192312990347318-4.264993163624738e-07i,-0.009084551299857788-2.916569482772443e-05i
417000000000+0i,-0.0003199986819651038-4.275245551037298e-07i,-0.00910638916355937-2.923580467106031e-05i
418000000000+0i,-0.0003207660648954758-4.285497938449858e-07i,-0.00912822702726095-2.930591451439618e-05i
419000000000+0i,-0.0003215334478258477-4.295750325862417e-07i,-0.009150064890962531-2.937602435773205e-05i
420000000000+0i,-0.0003223008307562198-4.306002713274978e-07i,-0.009171902754664113-2.944613420106793e-05i
421000000000+0i,-0.0003230682136865917-4.316255100687537e-07i,-0.009193740618365694-2.951624404440381e-05i
422000000000+0i,-0.0003238355966169636-4.326507488100096e-07i,-0.009215578482067274-2.958635388773968e-05i
423000000000+0i,-0.0003246029795473356-4.336759875512656e-07i,-0.009237416345768856-2.965646373107557e-05i
424000000000+0i,-0.0003253703624777075-4.347012262925215e-07i,-0.009259254209470439-2.972657357441144e-05i
425000000000+0i,-0.0003261377454080795-4.357264650337775e-07i,-0.00928109207317202-2.979668341774732e-05i
426000000000+0i,-0.0003269051283384514-4.367517037750334e-07i,-0.009302929936873601-2.986679326108319e-05i
427000000000+0i,-0.0003276725112688233-4.377769425162893e-07i,-0.00932476780057518-2.993690310441906e-05i
428000000000+0i,-0.0003284398941991954-4.388021812575453e-07i,-0.009346605664276763-3.000701294775494e-05i
429000000000+0i,-0.0003292072771295673-4.398274199988012e-07i,-0.009368443527978344-3.007712279109082e-05i
430000000000+0i,-0.0003299746600599391-4.408526587400571e-07i,-0.009390281391679923-3.014723263442669e-05i
431000000000+0i,-0.0003307420429903111-4.41877897481313e-07i,-0.009412119255381504-3.021734247776257e-05i
432000000000+0i,-0.0003315094259206831-4.42903136222569e-07i,-0.009433957119083089-3.028745232109844e-05i
433000000000+0i,-0.000332276808851055-4.43928374963825e-07i,-0.00945579498278467-3.035756216443432e-05i
434000000000+0i,-0.000333044191781427-4.449536137050809e-07i,-0.009477632846486249-3.042767200777019e-05i
435000000000+0i,-0.0003338115747117989-4.459788524463368e-07i,-0.00949947071018783-3.049778185110607e-05i
436000000000+0i,-0.0003345789576421709-4.470040911875928e-07i,-0.009521308573889413-3.056789169444195e-05i
437000000000+0i,-0.000335346340572543-4.480293299288489e-07i,-0.009543146437590997-3.063800153777784e-05i
438000000000+0i,-0.0003361137235029148-4.490545686701047e-07i,-0.009564984301292575-3.07081113811137e-05i
439000000000+0i,-0.0003368811064332867-4.500798074113607e-07i,-0.009586822164994154-3.077822122444958e-05i
440000000000+0i,-0.0003376484893636587-4.511050461526166e-07i,-0.009608660028695737-3.084833106778546e-05i
441000000000+0i,-0.0003384158722940307-4.521302848938726e-07i,-0.009630497892397319-3.091844091112133e-05i
442000000000+0i,-0.0003391832552244026-4.531555236351286e-07i,-0.0096523357560989-3.098855075445721e-05i
443000000000+0i,-0.0003399506381547746-4.541807623763845e-07i,-0.009674173619800479-3.105866059779308e-05i
444000000000+0i,-0.0003407180210851465-4.552060011176404e-07i,-0.009696011483502062-3.112877044112896e-05i
445000000000+0i,-0.0003414854040155185-4.562312398588963e-07i,-0.009717849347203643-3.119888028446484e-05i
446000000000+0i,-0.0003422527869458904-4.572564786001523e-07i,-0.009739687210905222-3.126899012780071e-05i
447000000000+0i,-0.0003430201698762623-4.582817173414082e-07i,-0.009761525074606805-3.133909997113659e-05i
448000000000+0i,-0.0003437875528066343-4.593069560826641e-07i,-0.009783362938308384-3.140920981447246e-05i
449000000000+0i,-0.0003445549357370063-4.603321948239201e-07i,-0.009805200802009967-3.147931965780834e-05i
450000000000+0i,-0.0003453223186673783-4.613574335651762e-07i,-0.00982703866571155-3.154942950114422e-05i
451000000000+0i,-0.0003460897015977502-4.623826723064321e-07i,-0.009848876529413133-3.16195393444801e-05i
452000000000+0i,-0.0003468570845281222-4.63407911047688e-07i,-0.009870714393114714-3.168964918781597e-05i
453000000000+0i,-0.0003476244674584941-4.644331497889439e-07i,-0.009892552256816293-3.175975903115185e-05i
454000000000+0i,-0.0003483918503888661-4.654583885302e-07i,-0.009914390120517877-3.182986887448772e-05i
455000000000+0i,-0.000349159233319238-4.664836272714559e-07i,-0.009936227984219455-3.18999787178236e-05i
456000000000+0i,-0.0003499266162496099-4.675088660127117e-07i,-0.009958065847921036-3.197008856115946e-05i
457000000000+0i,-0.0003506939991799818-4.685341047539676e-07i,-0.009979903711622615-3.204019840449534e-05i
458000000000+0i,-0.0003514613821103538-4.695593434952237e-07i,-0.0100017415753242-3.211030824783122e-05i
459000000000+0i,-0.0003522287650407258-4.705845822364797e-07i,-0.01002357943902578-3.21804180911671e-05i
460000000000+0i,-0.0003529961479710977-4.716098209777355e-07i,-0.01004541730272736-3.225052793450297e-05i
461000000000+0i,-0.0003537635309014697-4.726350597189915e-07i,-0.01006725516642894-3.232063777783885e-05i
462000000000+0i,-0.0003545309138318417-4.736602984602475e-07i,-0.01008909303013053-3.239074762117473e-05i
463000000000+0i,-0.0003552982967622137-4.746855372015035e-07i,-0.01011093089383211-3.246085746451061e-05i
464000000000+0i,-0.0003560656796925856-4.757107759427594e-07i,-0.01013276875753369-3.253096730784648e-05i
465000000000+0i,-0.0003568330626229575-4.767360146840153e-07i,-0.01015460662123527-3.260107715118236e-05i
466000000000+0i,-0.0003576004455533295-4.777612534252713e-07i,-0.01017644448493685-3.267118699451824e-05i
467000000000+0i,-0.0003583678284837015-4.787864921665272e-07i,-0.01019828234863843-3.274129683785411e-05i
468000000000+0i,-0.0003591352114140734-4.798117309077831e-07i,-0.01022012021234001-3.281140668118998e-05i
469000000000+0i,-0.0003599025943444454-4.808369696490391e-07i,-0.01024195807604159-3.288151652452587e-05i
470000000000+0i,-0.0003606699772748173-4.81862208390295e-07i,-0.01026379593974317-3.295162636786174e-05i
471000000000+0i,-0.0003614373602051892-4.828874471315509e-07i,-0.01028563380344476-3.302173621119761e-05i
472000000000+0i,-0.0003622047431355611-4.839126858728069e-07i,-0.01030747166714634-3.309184605453348e-05i
473000000000+0i,-0.0003629721260659331-4.849379246140627e-07i,-0.01032930953084792-3.316195589786936e-05i
474000000000+0i,-0.000363739508996305-4.859631633553187e-07i,-0.0103511473945495-3.323206574120523e-05i
475000000000+0i,-0.000364506891926677-4.869884020965748e-07i,-0.01037298525825108-3.330217558454112e-05i
476000000000+0i,-0.000365274274857049-4.880136408378307e-07i,-0.01039482312195266-3.337228542787699e-05i
477000000000+0i,-0.0003660416577874209-4.890388795790867e-07i,-0.01041666098565424-3.344239527121286e-05i
478000000000+0i,-0.000366809040717793-4.900641183203427e-07i,-0.01043849884935582-3.351250511454875e-05i
479000000000+0i,-0.0003675764236481649-4.910893570615987e-07i,-0.01046033671305741-3.358261495788462e-05i
480000000000+0i,-0.0003683438065785368-4.921145958028545e-07i,-0.01048217457675899-3.36527248012205e-05i
481000000000+0i,-0.0003691111895089087-4.931398345441104e-07i,-0.01050401244046057-3.372283464455638e-05i
482000000000+0i,-0.0003698785724392807-4.941650732853664e-07i,-0.01052585030416215-3.379294448789224e-05i
483000000000+0i,-0.0003706459553696527-4.951903120266223e-07i,-0.01054768816786373-3.386305433122813e-05i
484000000000+0i,-0.0003714133383000247-4.962155507678783e-07i,-0.01056952603156531-3.393316417456401e-05i
485000000000+0i,-0.0003721807212303966-4.972407895091343e-07i,-0.01059136389526689-3.400327401789988e-05i
486000000000+0i,-0.0003729481041607685-4.982660282503902e-07i,-0.01061320175896847-3.407338386123575e-05i
487000000000+0i,-0.0003737154870911404-4.99291266991646e-07i,-0.01063503962267005-3.414349370457163e-05i
488000000000+0i,-0.0003744828700215123-5.00316505732902e-07i,-0.01065687748637163-3.42136035479075e-05i
489000000000+0i,-0.0003752502529518844-5.01341744474158e-07i,-0.01067871535007322-3.428371339124338e-05i
490000000000+0i,-0.0003760176358822563-5.02366983215414e-07i,-0.0107005532137748-3.435382323457926e-05i
491000000000+0i,-0.0003767850188126283-5.0339222195667e-07i,-0.01072239107747638-3.442393307791514e-05i
492000000000+0i,-0.0003775524017430003-5.044174606979259e-07i,-0.01074422894117796-3.449404292125101e-05i
493000000000+0i,-0.0003783197846733722-5.054426994391818e-07i,-0.01076606680487954-3.456415276458689e-05i
494000000000+0i,-0.0003790871676037442-5.064679381804378e-07i,-0.01078790466858112-3.463426260792277e-05i
495000000000+0i,-0.000379854550534116-5.074931769216936e-07i,-0.0108097425322827-3.470437245125863e-05i
496000000000+0i,-0.000380621933464488-5.085184156629496e-07i,-0.01083158039598429-3.477448229459452e-05i
497000000000+0i,-0.00038138931639486-5.095436544042056e-07i,-0.01085341825968587-3.484459213793039e-05i
498000000000+0i,-0.0003821566993252319-5.105688931454616e-07i,-0.01087525612338745-3.491470198126627e-05i
499000000000+0i,-0.0003829240822556039-5.115941318867175e-07i,-0.01089709398708903-3.498481182460214e-05i
500000000000+0i,-0.0003836914651859758-5.126193706279734e-07i,-0.01091893185079061-3.505492166793801e-05i
